id_cliente,edad,departamento,plan,tipo_contrato,meses_antiguedad,cargo_mensual_soles,gb_datos_mes,minutos_llamadas_mes,lineas_adicionales,tickets_soporte_6m,caidas_servicio_mes,dias_ultimo_pago_vencido,factura_electronica,churn
CL801414,18.0,La Libertad,Prepago,Mensual,12,33.04,9.8,223,1,1,2,0,1,0
CL801415,45.0,Lima,Prepago,Mensual,7,26.81,1.7,331,2,2,1,5,1,0
CL801416,50.0,Lima,Postpago Básico,Mensual,4,56.2,15.7,403,0,1,4,5,1,0
CL801417,28.0,Lima,Postpago Básico,Anual,9,63.76,6.6,292,0,1,2,1,0,0
CL801418,44.0,Lima,Prepago,Mensual,4,23.66,,233,0,1,0,10,1,0
CL801419,28.0,Piura,Postpago Básico,Mensual,17,62.8,14.5,383,0,0,4,2,1,1
CL801420,18.0,Lambayeque,Postpago Básico,Mensual,30,56.04,19.4,480,1,0,4,13,1,1
CL801421,39.0,Lima,Postpago Plus,18 meses,12,87.65,11.4,361,0,0,1,4,1,0
CL801422,32.0,Junín,Prepago,Mensual,30,33.46,12.0,78,0,0,0,2,0,0
CL801423,29.0,Lambayeque,Prepago,Mensual,11,30.47,13.6,496,0,4,1,4,1,0
CL801424,44.0,Junín,Prepago,Mensual,13,28.99,9.4,332,0,0,0,2,0,0
CL801425,58.0,Lambayeque,Prepago,Mensual,16,34.98,3.8,122,0,0,1,4,1,0
CL801426,55.0,Lima,Postpago Básico,Mensual,10,67.52,20.8,555,0,0,1,1,1,0
CL801427,18.0,Lima,Postpago Básico,18 meses,58,48.72,4.1,439,0,0,2,2,0,0
CL801428,38.0,Lima,Prepago,Mensual,4,30.1,8.8,396,1,1,1,2,0,0
CL801429,39.0,La Libertad,Prepago,Mensual,4,23.19,4.5,312,0,1,3,0,1,0
CL801430,20.0,Junín,Prepago,Mensual,17,28.73,11.6,214,1,1,0,2,1,0
CL801431,37.0,Lambayeque,Prepago,Mensual,38,36.37,7.4,422,1,4,1,0,0,0
CL801432,18.0,Lima,Postpago Premium,Anual,6,141.71,17.6,572,0,0,2,2,0,1
CL801433,46.0,Lima,Prepago,Mensual,2,26.97,6.3,104,2,0,2,0,1,0
CL801434,33.0,Lima,Prepago,Mensual,56,31.67,6.2,295,0,2,4,8,1,0
CL801435,40.0,Piura,Prepago,Mensual,38,22.3,6.3,294,0,5,2,8,1,1
CL801436,53.0,Lima,Postpago Básico,Anual,3,47.33,11.6,435,0,0,0,0,0,0
CL801437,53.0,Lambayeque,Postpago Básico,Mensual,7,50.07,17.4,472,0,2,1,4,1,0
CL801438,53.0,Arequipa,Prepago,Mensual,8,29.97,12.7,173,3,1,2,1,0,0
CL801439,34.0,Lima,Prepago,Mensual,3,23.75,9.1,454,3,1,2,2,0,0
CL801440,64.0,Lima,Postpago Plus,Mensual,15,69.81,21.5,602,0,0,2,7,1,0
CL801441,26.0,Arequipa,Postpago Premium,Mensual,18,96.21,94.2,602,1,0,0,1,1,0
CL801442,18.0,Áncash,Prepago,Mensual,10,24.5,22.4,279,0,0,1,6,0,0
CL801443,18.0,Cusco,Prepago,Mensual,31,30.41,4.5,487,0,1,3,0,1,0
CL801444,53.0,Piura,Postpago Plus,Anual,5,76.19,27.4,565,1,0,3,1,1,0
CL801445,61.0,Lambayeque,Prepago,Mensual,8,21.9,17.7,178,1,0,3,3,1,0
CL801446,41.0,Áncash,Postpago Plus,Anual,24,95.7,10.2,688,2,0,3,4,0,1
CL801447,46.0,Lima,Prepago,Mensual,39,28.38,3.0,459,1,1,2,11,1,0
CL801448,31.0,Áncash,Prepago,Mensual,1,33.23,5.8,344,0,0,3,2,0,0
CL801449,37.0,Lima,Postpago Premium,Mensual,5,116.74,39.2,493,1,1,3,1,0,0
CL801450,39.0,Lima,Prepago,Mensual,4,24.77,15.4,154,3,1,2,8,1,0
CL801451,23.0,Lima,Prepago,Mensual,27,30.5,8.8,263,0,0,1,1,1,0
CL801452,36.0,Cusco,Prepago,Mensual,14,29.5,7.0,472,0,2,0,6,1,0
CL801453,25.0,Áncash,Prepago,Mensual,3,32.99,8.6,362,2,3,3,2,1,1
CL801454,19.0,Arequipa,Postpago Básico,Mensual,5,57.7,10.5,236,0,0,2,0,1,1
CL801455,46.0,Arequipa,Prepago,Mensual,86,31.32,2.5,376,0,2,1,4,1,0
CL801456,47.0,Lima,Prepago,Mensual,2,30.55,2.7,430,2,1,3,3,1,1
CL801457,21.0,Lima,Postpago Básico,Anual,20,40.6,3.7,421,0,1,2,5,1,0
CL801458,48.0,Lima,Postpago Básico,Anual,9,50.22,5.7,245,0,1,1,12,1,0
CL801459,36.0,La Libertad,Prepago,Mensual,2,33.28,3.9,76,1,1,0,7,1,0
CL801460,61.0,Junín,Postpago Básico,Mensual,9,62.68,17.2,484,1,1,0,0,1,0
CL801461,42.0,Áncash,Prepago,Mensual,3,34.5,2.5,250,1,0,1,5,1,0
CL801462,18.0,Junín,Prepago,Mensual,5,22.64,14.0,367,0,0,2,9,1,0
CL801463,41.0,Cusco,Prepago,Mensual,2,28.78,20.0,351,0,1,1,3,1,1
CL801464,51.0,Lima,Prepago,Mensual,3,27.36,8.8,460,0,1,1,2,1,0
CL801465,44.0,Arequipa,Prepago,Mensual,3,25.96,7.1,0,0,0,1,1,0,0
CL801466,18.0,Lambayeque,Prepago,Mensual,3,34.14,5.4,339,2,1,1,1,1,0
CL801467,57.0,Lima,Prepago,Mensual,25,27.67,2.4,421,0,0,0,1,0,0
CL801468,26.0,Lambayeque,Prepago,Mensual,9,30.83,6.8,193,0,2,1,3,0,1
CL801469,18.0,Lambayeque,Prepago,Mensual,33,30.16,5.0,312,0,1,1,3,0,0
CL801470,50.0,Arequipa,Prepago,Mensual,12,31.86,11.0,140,1,0,4,0,1,1
CL801471,44.0,Arequipa,Prepago,Mensual,4,28.87,4.4,319,1,0,4,4,1,1
CL801472,39.0,Cusco,Postpago Plus,Mensual,19,78.52,5.6,482,1,0,1,3,0,0
CL801473,25.0,Cusco,Postpago Plus,Mensual,19,68.65,16.7,410,3,0,0,6,0,0
CL801474,64.0,Áncash,Postpago Básico,18 meses,9,72.9,8.5,425,1,0,1,1,0,0
CL801475,18.0,Piura,Prepago,Mensual,16,28.31,10.8,162,1,2,2,4,0,1
CL801476,33.0,La Libertad,Prepago,Mensual,3,25.2,11.2,294,0,0,3,1,1,0
CL801477,28.0,Cusco,Prepago,Mensual,12,28.8,4.5,200,3,2,2,1,0,0
CL801478,,Cusco,Postpago Plus,18 meses,13,100.48,9.9,169,3,0,3,6,1,0
CL801479,34.0,La Libertad,Postpago Básico,Anual,17,65.74,20.9,433,1,2,4,6,1,0
CL801480,48.0,Cusco,Postpago Plus,Mensual,10,66.55,53.1,444,0,2,2,2,0,1
CL801481,25.0,Áncash,Prepago,Mensual,14,29.96,11.8,302,0,1,1,8,1,0
CL801482,19.0,Lima,Postpago Plus,Anual,4,86.72,28.8,646,1,1,1,2,1,0
CL801483,42.0,Arequipa,Postpago Básico,Mensual,19,57.62,10.0,405,0,2,3,3,0,0
CL801484,48.0,Cusco,Prepago,Mensual,4,31.14,12.5,224,0,0,1,3,1,1
CL801485,50.0,Lima,Postpago Básico,18 meses,27,59.55,16.4,395,1,4,1,0,1,1
CL801486,40.0,Cusco,Postpago Premium,18 meses,4,132.86,13.5,281,1,0,3,6,1,0
CL801487,22.0,Lima,Prepago,Mensual,8,27.22,3.1,263,1,0,3,3,1,0
CL801488,36.0,Piura,Postpago Básico,18 meses,6,52.07,24.6,261,0,2,2,4,1,1
CL801489,40.0,Lima,Postpago Básico,Mensual,10,48.01,14.8,192,0,2,1,7,1,0
CL801490,33.0,Cusco,Postpago Básico,Mensual,5,59.8,7.6,486,1,2,2,16,1,0
CL801491,,Cusco,Prepago,Mensual,26,14.21,5.3,241,0,3,4,9,0,1
CL801492,,Áncash,Postpago Plus,Anual,4,96.74,26.4,227,0,0,0,0,0,0
CL801493,47.0,La Libertad,Postpago Básico,Mensual,4,29.5,17.8,365,0,1,1,0,0,0
CL801494,33.0,Lima,Prepago,Mensual,5,22.68,13.4,504,2,1,7,12,0,1
CL801495,45.0,Lambayeque,Postpago Básico,18 meses,7,48.55,14.3,458,3,4,2,3,1,0
CL801496,41.0,Cusco,Prepago,Mensual,2,29.51,15.7,209,0,0,7,7,1,1
CL801497,35.0,Junín,Postpago Premium,Anual,12,113.67,51.9,534,0,0,3,8,0,0
CL801498,44.0,Junín,Prepago,Mensual,5,26.74,19.6,401,2,0,3,1,0,0
CL801499,31.0,Lima,Postpago Premium,Mensual,20,88.49,32.6,132,3,1,1,16,1,0
